"","age","educ","black","married","nodegree","re74","re75","re78","hisp","sample","treat","educ_cat4"
"375",35,12,0,1,0,25862.32227,25243.54883,25564.66992,0,2,0,2
"376",49,12,0,1,0,18348.5332,17455.64453,16354,0,2,0,2
"377",49,12,0,1,0,10501.66992,7762.838867,1024.064575,0,2,0,2
"378",49,12,0,1,0,25862.32227,25180.88672,25564.66992,0,2,0,2
"379",49,12,0,1,0,25862.32227,25243.54883,25564.66992,0,2,0,2
"380",49,12,0,1,0,25862.32227,25243.54883,25564.66992,0,2,0,2
"381",49,12,0,1,0,25862.32227,25243.54883,25564.66992,0,2,0,2
"382",41,13,0,1,0,25129.55664,25243.54883,25564.66992,0,2,0,3
"383",35,9,0,1,1,11475.42578,9397.40332,11087.38281,0,2,0,1
"384",41,12,0,1,0,25862.32227,25243.54883,25564.66992,0,2,0,2
"385",41,12,0,1,0,125.393074,0,0,0,2,0,2
"386",41,12,0,1,0,25862.32227,25243.54883,25564.66992,0,2,0,2
"387",41,12,0,1,0,20194.16211,20893.06445,25564.66992,0,2,0,2
"388",41,12,0,1,0,13989.16504,13653,17318.95508,0,2,0,2
"389",41,12,0,1,0,20298.00391,15685.0166,25564.66992,0,2,0,2
"390",49,8,0,1,1,20934.76563,2866.306396,25564.66992,0,2,0,1
"391",52,12,0,1,0,25862.32227,25243.54883,25564.66992,0,2,0,2
"392",52,12,0,1,0,25862.32227,25243.54883,25564.66992,0,2,0,2
"393",52,12,0,1,0,25862.32227,25243.54883,0,0,2,0,2
"394",52,12,0,1,0,0,0,0,0,2,0,2
"395",52,12,0,1,0,0,0,0,0,2,0,2
"396",52,12,0,1,0,19026.43945,17491.45117,17908.56836,0,2,0,2
"397",52,10,0,1,1,17329.71484,16193.46777,20247.80859,0,2,0,1
"398",34,18,0,1,0,25862.32227,25243.54883,25564.66992,0,2,0,4
"399",53,14,0,0,0,25862.32227,24366.29102,23659.88086,0,2,0,3
"400",52,8,0,1,1,10866.09375,13345.06445,13197.57617,0,2,0,1
"401",45,16,0,1,0,25862.32,25243.55,21722.58,0,2,0,4
"402",45,15,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"403",52,13,0,1,0,19774.88,25243.55,17431.26,1,2,0,3
"404",45,14,0,1,0,25860.36,25243.55,25564.67,0,2,0,3
"405",45,14,0,1,0,25862.32,25243.55,2071.773,0,2,0,3
"406",34,14,0,1,0,25862.32,22561.64,22733.35,0,2,0,3
"407",45,13,0,1,0,25862.32,19657.74,14500.93,0,2,0,3
"408",34,13,0,1,0,25488.1,24128.18,22298.89,0,2,0,3
"409",45,12,0,1,0,16559.72,1265.758,7987.112,0,2,0,2
"410",45,12,0,1,0,12100.43,10745.52,12421.77,0,2,0,2
"411",45,12,0,1,0,25539.04,25243.55,15864.87,0,2,0,2
"412",45,12,0,1,0,25862.32,25243.55,20945.3,0,2,0,2
"413",45,12,0,1,0,17978.23,17792.23,18756.78,0,2,0,2
"414",45,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"415",45,12,0,1,0,4951.067,143.2258,1703.819,0,2,0,2
"416",45,12,0,1,0,22948.89,15969.68,12430.64,0,2,0,2
"417",34,12,0,1,0,17100.48,24597.24,20394.1,0,2,0,2
"418",34,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"419",34,12,0,1,0,22384.62,21761.37,20345.34,0,2,0,2
"420",40,18,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"421",33,18,0,1,0,25862.32,24930.24,25564.67,0,2,0,4
"422",40,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"423",40,14,0,1,0,25862.32,24926.66,25564.67,0,2,0,3
"424",40,13,0,1,0,14859.08,15597.29,15210.24,0,2,0,3
"425",33,13,0,1,0,19520.18,18189.68,16786.97,0,2,0,3
"426",40,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"427",40,12,0,1,0,21522.54,20234.23,24657.35,0,2,0,2
"428",40,12,0,1,0,23511.2,16497.82,25564.67,0,2,0,2
"429",40,12,0,1,0,15772.1,17097.58,20983.72,0,2,0,2
"430",40,12,0,1,0,24259.64,18773.32,0,0,2,0,2
"431",40,12,0,1,0,24100.94,25157.61,25564.67,0,2,0,2
"432",33,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"433",33,12,0,1,0,23084.08,21576.97,25564.67,0,2,0,2
"434",33,12,0,1,0,0,420.7258,0,0,2,0,2
"435",33,12,0,1,0,25862.32,24878.32,25564.67,0,2,0,2
"436",48,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"437",55,18,0,0,0,0,0,0,0,2,0,4
"438",45,2,0,1,1,20527.24,20341.64,19124.74,1,2,0,1
"439",48,13,0,1,0,24596.63,12154.5,12596.14,0,2,0,3
"440",32,14,0,1,0,23595.45,25243.55,24809.55,0,2,0,3
"441",55,16,0,0,0,0,0,0,0,2,0,4
"442",48,12,0,1,0,12972.31,7608.871,14039.88,0,2,0,2
"443",48,12,0,1,0,0,0,0,0,2,0,2
"444",48,12,0,1,0,19682.79,24923.08,10512.55,0,2,0,2
"445",48,12,0,1,0,19861.09,17480.71,18490.79,0,2,0,2
"446",48,10,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"447",44,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"448",48,9,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"449",32,12,0,1,0,24700.48,25243.55,25564.67,0,2,0,2
"450",54,12,0,1,0,22684.39,22620.73,12141,0,2,0,2
"451",54,10,0,1,1,0,0,0,0,2,0,1
"452",54,10,0,1,1,16252.12,8289.193,9999.775,0,2,0,1
"453",48,8,0,1,1,24134.25,23660.9,25564.67,0,2,0,1
"454",39,18,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"455",44,14,0,1,0,23240.82,15620.56,22634.34,0,2,0,3
"456",55,12,0,0,0,25862.32,25243.55,25564.67,0,2,0,2
"457",51,14,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"458",54,8,0,1,1,0,742.9839,0,0,2,0,1
"459",54,8,0,1,1,16167.87,16547.95,15003.36,0,2,0,1
"460",44,13,0,1,0,25862.32,25243.55,0,0,2,0,3
"461",48,6,0,1,1,7212.061,23.27419,4789.312,0,2,0,1
"462",39,16,0,1,0,24451.65,24060.14,24565.73,0,2,0,4
"463",51,11,0,1,1,17966.48,23863.21,14198,0,2,0,1
"464",44,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"465",44,12,0,1,0,21679.29,25243.55,25564.67,0,2,0,2
"466",44,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"467",44,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"468",44,12,0,1,0,0,0,0,0,2,0,2
"469",44,12,0,1,0,16432.37,15955.35,18911.95,0,2,0,2
"470",44,12,0,1,0,25768.28,23532,25564.67,0,2,0,2
"471",51,12,0,1,0,20754.51,19199.42,22566.36,0,2,0,2
"472",51,12,0,1,0,21307.03,23811.29,6221.229,0,2,0,2
"473",51,12,0,1,0,24702.44,22567.02,24800.69,0,2,0,2
"474",51,12,0,1,0,22355.23,21793.6,3250.999,0,2,0,2
"475",51,12,0,1,0,22445.36,23258.08,23847.55,0,2,0,2
"476",51,12,0,1,0,18597.36,21127.6,21313.25,0,2,0,2
"477",51,10,0,1,1,18499.4,16956.14,16065.84,0,2,0,1
"478",39,14,0,1,0,0,0,2877.134,0,2,0,3
"479",39,14,0,1,0,25862.32,25241.76,25564.67,0,2,0,3
"480",51,9,0,1,1,7206.183,13008.48,0,0,2,0,1
"481",54,5,0,1,1,15815.2,10079.52,23851.98,0,2,0,1
"482",39,13,0,1,0,21761.58,23725.36,24395.79,0,2,0,3
"483",31,12,0,1,0,6771.226,16041.29,24237.67,0,2,0,2
"484",31,12,0,1,0,534.8798,0,3864.255,0,2,0,2
"485",51,8,0,1,1,16504.86,15081.68,24203.68,0,2,0,1
"486",44,7,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"487",39,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"488",39,12,0,1,0,24637.78,24862.21,25564.67,0,2,0,2
"489",39,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"490",39,12,0,1,0,20395.97,19958.52,19780.85,0,2,0,2
"491",39,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"492",39,12,0,1,0,23965.75,24187.26,25477.48,0,2,0,2
"493",39,12,0,1,0,16859.49,13892.9,19378.91,0,2,0,2
"494",39,12,0,1,0,19794.47,18537,23934.74,0,2,0,2
"495",51,7,0,1,1,15703.52,15980.42,12271.04,0,2,0,1
"496",30,16,0,1,0,13695.28,10741.94,8290.046,0,2,0,4
"497",52,13,0,0,0,25862.32,25243.55,25564.67,0,2,0,3
"498",52,12,0,0,0,0,0,0,0,2,0,2
"499",16,10,0,0,1,0,769.8387,12356.75,0,2,0,1
"500",16,9,0,0,1,411.446,254.2258,1725.985,0,2,0,1
"501",30,12,0,1,0,14110.64,15314.42,14763.97,0,2,0,2
"502",54,2,0,1,1,12968.39,13345.06,3924.842,1,2,0,1
"503",47,18,0,1,0,19843.46,20751.63,13559.62,0,2,0,4
"504",29,12,0,1,0,16802.67,14036.13,13949.74,0,2,0,2
"505",38,16,0,1,0,0,0,4473.078,0,2,0,4
"506",47,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"507",28,13,0,1,0,22092.69,25243.55,25564.67,0,2,0,3
"508",38,14,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"509",38,14,0,1,0,25262.79,20882.32,24825.81,0,2,0,3
"510",43,16,0,1,0,977.6741,0,0,0,2,0,4
"511",43,16,0,1,0,25862.32,21249.34,25564.67,0,2,0,4
"512",28,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"513",28,12,0,1,0,25862.32,25243.55,12930.11,0,2,0,2
"514",38,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"515",43,15,0,1,0,0,0,0,0,2,0,3
"516",38,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"517",38,12,0,1,0,25862.32,22203.58,25564.67,0,2,0,2
"518",38,12,0,1,0,10370.4,22823.03,0,0,2,0,2
"519",38,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"520",38,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"521",43,14,0,1,0,0,0,0,0,2,0,3
"522",43,14,0,1,0,10015.77,20468.76,21787.6,0,2,0,3
"523",38,10,0,1,1,4565.092,11733.77,15454.06,0,2,0,1
"524",26,14,0,1,0,22886.2,24523.84,25564.67,0,2,0,3
"525",27,12,0,1,0,13834.38,14517.73,13129.6,0,2,0,2
"526",47,12,0,1,0,16643.97,19888.69,22986.04,0,2,0,2
"527",47,12,0,1,0,25862.32,19706.08,25564.67,0,2,0,2
"528",47,12,0,1,0,25862.32,23161.4,22785.07,0,2,0,2
"529",40,14,0,0,0,23918.73,24572.18,25564.67,0,2,0,3
"530",43,12,0,1,0,25862.32,21824.03,25564.67,0,2,0,2
"531",43,12,0,1,0,19567.2,19460.81,24143.1,0,2,0,2
"532",43,12,0,1,0,22564.88,19673.86,23218.04,0,2,0,2
"533",43,12,0,1,0,681.8248,646.3065,496.5161,0,2,0,2
"534",43,12,0,1,0,25862.32,23852.47,24311.56,0,2,0,2
"535",43,12,0,1,0,12419.79,5265.339,11558.78,0,2,0,2
"536",47,8,0,1,1,17149.46,17638.26,21103.41,0,2,0,1
"537",47,8,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"538",43,8,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"539",36,7,1,1,1,24263.56,11275.45,16355.48,0,2,0,1
"540",50,16,0,1,0,25862.32,18408.1,25564.67,0,2,0,4
"541",18,11,0,0,1,0,0,5068.602,0,2,0,1
"542",37,18,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"543",18,12,0,0,0,0,0,21404.87,0,2,0,2
"544",18,12,0,0,0,0,200.5161,25564.67,0,2,0,2
"545",50,14,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"546",53,11,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"547",37,16,0,1,0,11007.16,24002.86,20318.74,0,2,0,4
"548",50,13,0,1,0,0,0,0,0,2,0,3
"549",50,11,0,1,1,24686.76,10654.21,0,0,2,0,1
"550",50,11,0,1,1,0,0,0,0,2,0,1
"551",53,10,0,1,1,25862.32,14442.53,16077.67,0,2,0,1
"552",37,15,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"553",50,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"554",50,12,0,1,0,25862.32,13291.35,12247.4,0,2,0,2
"555",50,12,0,1,0,0,0,0,0,2,0,2
"556",50,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"557",50,12,0,1,0,4813.918,0,0,0,2,0,2
"558",50,10,0,1,1,25862.32,19018.6,25564.67,0,2,0,1
"559",53,9,0,1,1,12619.64,9100.21,8860.448,0,2,0,1
"560",37,14,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"561",53,8,0,1,1,25862.32,20393.56,545.2811,0,2,0,1
"562",53,8,0,1,1,8072.179,16907.81,17672.13,0,2,0,1
"563",53,8,0,1,1,13493.47,12256.55,15233.88,0,2,0,1
"564",37,11,0,1,1,15536.99,15935.66,25564.67,0,2,0,1
"565",54,12,0,0,0,11267.74,13337.9,10341.13,0,2,0,2
"566",54,12,0,0,0,22235.72,23218.69,22604.78,0,2,0,2
"567",37,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"568",37,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"569",37,12,0,1,0,25862.32,23440.69,25088.84,0,2,0,2
"570",37,12,0,1,0,11216.8,12218.95,12146.91,0,2,0,2
"571",37,12,0,1,0,25135.43,25243.55,25564.67,0,2,0,2
"572",37,12,0,1,0,25862.32,19054.4,23092.43,0,2,0,2
"573",52,15,1,1,0,14269.34,12349.65,12207.5,0,2,0,3
"574",49,12,1,1,0,2260.994,2300.564,1910.7,0,2,0,2
"575",19,12,0,0,0,6865.271,9565.693,10902.67,0,2,0,2
"576",19,12,0,0,0,5499.662,7809.387,16503.25,0,2,0,2
"577",19,12,0,0,0,1796.648,8303.517,19500.08,0,2,0,2
"578",54,8,0,0,1,18773.7,18622.94,4118.424,0,2,0,1
"579",52,12,1,1,0,25862.32,25243.55,25564.67,0,2,0,2
"580",42,16,0,1,0,23185.96,23755.79,25564.67,0,2,0,4
"581",42,15,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"582",54,4,0,0,1,18908.88,14113.11,11518.88,0,2,0,1
"583",36,18,0,1,0,9261.454,6688.645,12743.91,0,2,0,4
"584",42,13,0,1,0,8705.022,1170.871,4035.671,0,2,0,3
"585",42,13,0,1,0,2104.252,6561.532,199.4931,0,2,0,3
"586",42,11,0,1,1,530.9613,3546.629,308.8448,0,2,0,1
"587",36,17,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"588",42,12,0,1,0,18520.95,9241.646,25113.96,0,2,0,2
"589",42,12,0,1,0,25862.32,25243.55,0,0,2,0,2
"590",42,12,0,1,0,25862.32,25243.55,0,0,2,0,2
"591",42,12,0,1,0,17617.73,16546.16,17760.79,0,2,0,2
"592",42,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"593",42,12,0,1,0,16232.53,4166.081,6340.925,0,2,0,2
"594",37,8,0,1,1,12088.68,14182.94,19238.52,1,2,0,1
"595",20,12,0,0,0,509.4094,3775.79,0,0,2,0,2
"596",42,10,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"597",36,16,0,1,0,8230.88,25243.55,25564.67,0,2,0,4
"598",46,14,0,1,0,391.8534,0,0,0,2,0,3
"599",42,8,0,1,1,20480.22,19548.53,20293.62,0,2,0,1
"600",46,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"601",36,14,0,1,0,25862.32,25243.55,11348.94,0,2,0,3
"602",42,7,0,1,1,12121.98,12707.71,8581.158,0,2,0,1
"603",46,12,0,1,0,19147.91,18359.76,25564.67,0,2,0,2
"604",46,12,0,1,0,18227.06,12782.9,17144.58,0,2,0,2
"605",46,12,0,1,0,23895.22,0,17998.71,0,2,0,2
"606",46,12,0,1,0,16306.98,17154.87,25564.67,0,2,0,2
"607",36,13,0,1,0,25862.32,16567.64,25564.67,0,2,0,3
"608",21,13,0,0,0,48.98167,5505.242,21895.47,0,2,0,3
"609",36,12,0,1,0,25862.32,25243.55,0,0,2,0,2
"610",36,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"611",36,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"612",36,10,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"613",21,12,0,0,0,11395.1,11021.23,12970.01,0,2,0,2
"614",21,12,0,0,0,1702.603,358.0645,13602.47,0,2,0,2
"615",46,8,0,1,1,250.7861,1577.274,8966.845,0,2,0,1
"616",22,14,0,0,0,2501.984,9415.307,16080.62,0,2,0,3
"617",46,12,0,1,0,13624.74,12605.66,0,1,2,0,2
"618",22,12,0,0,0,15956.27,17423.42,22739.26,0,2,0,2
"619",35,18,0,1,0,20944.56,18159.24,16337.75,0,2,0,4
"620",55,11,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"621",35,17,0,1,0,21812.52,20937.82,3750.47,0,2,0,4
"622",55,12,0,1,0,0,4710.339,0,0,2,0,2
"623",55,10,0,1,1,12643.15,13527.68,14936.86,0,2,0,1
"624",41,18,0,1,0,0,0,0,0,2,0,4
"625",41,18,0,1,0,0,0,0,0,2,0,4
"626",35,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"627",52,18,0,1,0,25862.32,24325.11,14344.29,0,2,0,4
"628",55,9,0,1,1,19138.12,20309.42,20936.43,0,2,0,1
"629",55,9,0,1,1,19034.28,15353.81,9792.894,0,2,0,1
"630",23,12,0,0,0,8609.019,8224.742,8968.322,0,2,0,2
"631",55,8,0,1,1,24040.2,25016.18,25564.67,0,2,0,1
"632",55,8,0,1,1,25443.04,25243.55,25564.67,0,2,0,1
"633",41,16,0,1,0,270.3788,0,3321.929,0,2,0,4
"634",35,14,0,1,0,22210.25,17240.81,25564.67,0,2,0,3
"635",55,7,0,1,1,17584.42,12362.18,15383.13,0,2,0,1
"636",35,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"637",49,13,0,1,0,20288.21,20542.16,21107.85,0,2,0,3
"638",49,11,0,1,1,25862.32,25243.55,3440.147,0,2,0,1
"639",41,14,0,1,0,24030.41,25243.55,21830.46,0,2,0,3
"640",35,12,0,1,0,25301.97,17267.66,25564.67,0,2,0,2
"641",35,12,0,1,0,25860.36,24219.48,25564.67,0,2,0,2
"642",35,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"643",35,12,0,1,0,25862.32,24482.66,25564.67,0,2,0,2
"644",35,12,0,1,0,17905.74,23845.31,25564.67,0,2,0,2
"645",35,12,0,1,0,19404.58,17939.03,19500.08,0,2,0,2
"646",35,12,0,1,0,8415.051,4588.597,0,0,2,0,2
"647",49,12,0,1,0,0,0,0,0,2,0,2
"648",49,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"649",49,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"650",49,10,0,1,1,20768.23,18977.42,19216.36,0,2,0,1
"651",55,5,0,1,1,24183.23,21593.08,0,0,2,0,1
"652",41,13,0,1,0,24292.95,22577.76,24675.08,0,2,0,3
"653",41,11,0,1,1,10041.24,7241.855,3740.126,0,2,0,1
"654",41,12,0,1,0,20756.47,15112.11,25564.67,0,2,0,2
"655",41,12,0,1,0,25862.32,22531.21,25564.67,0,2,0,2
"656",41,12,0,1,0,18763.9,12297.73,25564.67,0,2,0,2
"657",41,12,0,1,0,25862.32,24745.84,25564.67,0,2,0,2
"658",41,12,0,1,0,0,6420.097,3181.545,0,2,0,2
"659",41,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"660",41,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"661",41,10,0,1,1,24498.67,13663.74,25564.67,0,2,0,1
"662",49,8,0,1,1,17911.62,23684.18,9464.839,0,2,0,1
"663",52,12,0,1,0,25862.32,25243.55,23888.93,0,2,0,2
"664",52,12,0,1,0,22402.26,14270.66,25564.67,0,2,0,2
"665",53,16,0,0,0,0,0,0,0,2,0,4
"666",49,7,0,1,1,21508.83,17917.55,17298.27,0,2,0,1
"667",45,18,0,1,0,0,0,0,0,2,0,4
"668",41,8,0,1,1,19908.11,15112.11,10537.67,0,2,0,1
"669",53,14,0,0,0,25862.32,25243.55,25564.67,0,2,0,3
"670",52,8,0,1,1,12825.36,17566.64,18338.59,0,2,0,1
"671",35,12,0,1,0,25862.32,25243.55,25564.67,1,2,0,2
"672",45,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"673",34,16,0,1,0,0,0,1046.23,0,2,0,4
"674",52,7,0,1,1,0,0,0,0,2,0,1
"675",34,15,0,1,0,24445.77,24011.81,17120.94,0,2,0,3
"676",45,14,0,1,0,21741.98,21217.11,13373.43,0,2,0,3
"677",52,12,0,1,0,25862.32,25243.55,25564.67,1,2,0,2
"678",34,13,0,1,0,19741.57,19763.37,21755.09,0,2,0,3
"679",34,13,0,1,0,7948.746,6425.468,0,0,2,0,3
"680",52,4,0,1,1,6471.458,5800.645,0,0,2,0,1
"681",34,12,0,1,0,21855.62,22260.87,25150.91,0,2,0,2
"682",45,12,0,1,0,16256.04,0,0,0,2,0,2
"683",45,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"684",45,12,0,1,0,0,0,0,0,2,0,2
"685",45,12,0,1,0,0,0,0,0,2,0,2
"686",45,12,0,1,0,0,0,0,0,2,0,2
"687",34,12,0,1,0,24338.01,25180.89,25564.67,0,2,0,2
"688",34,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"689",34,12,0,1,0,25290.22,25243.55,25564.67,0,2,0,2
"690",34,12,0,1,0,25862.32,24083.42,23763.32,0,2,0,2
"691",34,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"692",45,10,0,1,1,19870.88,20236.02,22746.64,0,2,0,1
"693",52,2,0,1,1,16036.6,9178.983,0,0,2,0,1
"694",45,8,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"695",54,2,1,1,1,10558.49,11239.65,6227.14,0,2,0,1
"696",40,17,0,1,0,3144.623,2440.21,1884.101,0,2,0,4
"697",40,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"698",33,16,0,1,0,15339.1,10519.94,11012.02,0,2,0,4
"699",40,15,0,1,0,0,0,0,0,2,0,3
"700",40,14,0,1,0,1479.246,2332.79,8527.96,0,2,0,3
"701",40,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"702",33,13,0,1,0,0,0,0,0,2,0,3
"703",33,13,0,1,0,25074.7,24539.95,25564.67,0,2,0,3
"704",40,12,0,1,0,18389.68,4688.855,21857.05,0,2,0,2
"705",40,12,0,1,0,21436.34,22703.08,21286.65,0,2,0,2
"706",40,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"707",40,12,0,1,0,21747.86,20567.23,25564.67,0,2,0,2
"708",40,12,0,1,0,18912.8,3118.742,22706.75,0,2,0,2
"709",40,12,0,1,0,21487.28,22114.06,22454.05,0,2,0,2
"710",40,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"711",33,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"712",33,12,0,1,0,0,10922.76,707.8311,0,2,0,2
"713",33,12,0,1,0,25862.32,24391.36,15950.58,0,2,0,2
"714",33,12,0,1,0,0,0,0,0,2,0,2
"715",33,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"716",48,18,0,1,0,20915.17,25243.55,25564.67,0,2,0,4
"717",32,18,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"718",40,8,0,1,1,23924.61,24495.19,22755.51,0,2,0,1
"719",48,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"720",32,16,0,1,0,23511.2,23095.16,25564.67,0,2,0,4
"721",45,2,0,1,1,14933.53,17559.48,16853.47,1,2,0,1
"722",48,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"723",48,11,0,1,1,0,0,0,0,2,0,1
"724",32,14,0,1,0,25862.32,25243.55,25560.24,0,2,0,3
"725",54,14,0,1,0,25862.32,25243.55,0,0,2,0,3
"726",48,12,0,1,0,12014.22,13149.92,13633.51,0,2,0,2
"727",48,12,0,1,0,18808.96,25243.55,25564.67,0,2,0,2
"728",48,12,0,1,0,15746.63,14755.84,4557.309,0,2,0,2
"729",44,17,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"730",32,13,0,1,0,25333.32,25243.55,22604.78,0,2,0,3
"731",32,13,0,1,0,11659.6,2173.452,11428.74,0,2,0,3
"732",54,11,0,1,1,21230.62,17684.81,17097.3,0,2,0,1
"733",44,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"734",48,9,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"735",32,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"736",32,12,0,1,0,21044.48,21739.89,20927.56,0,2,0,2
"737",32,12,0,1,0,17564.83,19670.27,25564.67,0,2,0,2
"738",32,12,0,1,0,25862.32,19104.53,22765.86,0,2,0,2
"739",32,12,0,1,0,25213.8,25243.55,25564.67,0,2,0,2
"740",32,12,0,1,0,23303.52,24649.16,24177.08,0,2,0,2
"741",32,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"742",54,12,0,1,0,0,0,0,0,2,0,2
"743",31,18,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"744",44,15,0,1,0,12084.76,1690.065,919.1459,0,2,0,3
"745",48,8,0,1,1,25862.32,25243.55,0,0,2,0,1
"746",54,9,0,1,1,20930.85,25243.55,21836.37,0,2,0,1
"747",54,9,0,1,1,0,0,0,0,2,0,1
"748",54,9,0,1,1,25862.32,23668.06,25162.73,0,2,0,1
"749",48,7,0,1,1,19578.95,18617.56,22068.37,0,2,0,1
"750",31,16,0,1,0,17474.7,17849.52,7261.548,0,2,0,4
"751",54,8,0,1,1,19604.42,13119.48,18382.92,0,2,0,1
"752",44,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"753",44,11,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"754",39,16,0,1,0,25862.32,25243.55,5182.387,0,2,0,4
"755",52,18,0,0,0,6269.654,0,0,0,2,0,4
"756",51,11,0,1,1,17504.09,14073.73,19005.04,0,2,0,1
"757",44,12,0,1,0,25862.32,25241.76,24822.85,0,2,0,2
"758",44,12,0,1,0,23487.69,22561.64,25564.67,0,2,0,2
"759",44,10,0,1,1,24686.76,22746.05,25564.67,0,2,0,1
"760",51,10,0,1,1,0,0,0,0,2,0,1
"761",31,14,0,1,0,25862.32,25243.55,2760.393,0,2,0,3
"762",51,10,0,1,1,20633.04,19679.23,19937.49,0,2,0,1
"763",51,10,0,1,1,25860.36,25243.55,25564.67,0,2,0,1
"764",39,14,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"765",52,16,0,0,0,25862.32,25243.55,24358.85,0,2,0,4
"766",31,13,0,1,0,23946.16,21020.18,25564.67,0,2,0,3
"767",31,13,0,1,0,25862.32,24878.32,25564.67,0,2,0,3
"768",44,8,0,1,1,9496.566,10301.52,2147.137,0,2,0,1
"769",39,13,0,1,0,22239.64,23838.14,25564.67,0,2,0,3
"770",39,11,0,1,1,24935.59,25243.55,18062.25,0,2,0,1
"771",31,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
